id,yield
17706,5879.106518553198
17707,4221.94562617606
17708,5784.632021658194
17709,6102.859939373239
17710,5404.172172990575
17711,4984.024784067896
17712,7049.4103498715185
17713,4143.350930414633
17714,6215.553651584768
17715,7112.902017325542
17716,7571.9004720032635
17717,7113.8648578957955
17718,4386.456111831509
17719,3663.78967412363
17720,7148.799227577062
17721,6336.754052989781
17722,5843.532923461253
17723,4196.867370014362
17724,7351.47960223748
17725,5200.277866217252
17726,7470.925609632911
17727,1964.5013706560571
17728,7615.759459415952
17729,7062.846945875756
17730,6745.912037134301
17731,4648.972089603893
17732,8125.839531899849
17733,6034.755599556266
17734,5984.189067059396
17735,4959.748882552672
17736,5283.27363748873
17737,4493.370486328931
17738,6107.318737600419
17739,4727.438250109927
17740,7141.989036087506
17741,5768.648240378463
17742,6864.240727017231
17743,4830.03109824105
17744,4262.407017099634
17745,6644.073287460756
17746,5787.787398095424
17747,6250.488035835634
17748,6506.664214256306
17749,4135.227118792144
17750,5630.489948532176
17751,5916.637261298929
17752,7297.98567905324
17753,5748.91405900506
17754,6756.079271388006
17755,6706.262526175301
17756,7246.419991471291
17757,4212.225459838385
17758,5677.682583109632
17759,7469.199782658613
17760,4725.710685069159
17761,5395.682318999804
17762,5269.499366320973
17763,6630.637078505483
17764,6391.595587996603
17765,7441.583555055396
17766,7048.752786607932
17767,7259.01954488152
17768,7671.8720870837615
17769,6543.784453748695
17770,6653.175520127249
17771,5186.664497851233
17772,2827.8566671512117
17773,7550.13986796273
17774,6651.745195457203
17775,2926.4552316901745
17776,7935.635650279283
17777,7178.395596384736
17778,2060.28158017413
17779,4239.746673790063
17780,4746.491913252231
17781,4385.940050809821
17782,7807.949235721014
17783,4176.5719190585905
17784,6439.4423071921165
17785,5969.9077348625915
17786,4977.153158578896
17787,4802.801440375161
17788,6244.699355532136
17789,7615.895335336819
17790,8380.829449949557
17791,4758.736179982442
17792,7333.18267141032
17793,7226.731172895233
17794,4242.048542485394
17795,5712.232084476125
17796,4742.150128484344
17797,6284.124387622786
17798,7230.487798111938
17799,7605.631901957701
17800,8510.981395194125
17801,7506.903506652868
17802,3873.0180086678038
17803,4095.353784207098
17804,3716.7652876596303
17805,6134.015195437678
17806,6120.057948294009
17807,6705.092299671734
17808,6974.796418343095
17809,7459.053227675514
17810,6500.413393217054
17811,6579.270784401176
17812,4901.426210581859
17813,5543.516817431974
17814,5937.59782616123
17815,5733.629602383354
17816,6347.367958068261
17817,6308.683285126809
17818,5656.969494657468
17819,7670.296296780442
17820,5802.457356130168
17821,4277.855842401637
17822,6058.028386804062
17823,6753.846470347108
17824,7918.391787582571
17825,5596.251146501989
17826,6881.885289197761
17827,5691.751592586815
17828,4412.47634446725
17829,6852.935486314539
17830,6096.771385766457
17831,7899.471506176972
17832,4697.1021686735785
17833,5778.48930392339
17834,7085.374436929292
17835,7767.175973613136
17836,7139.167184345232
17837,4831.02595905592
17838,6140.500256826216
17839,7721.560743972222
17840,5604.083074173889
17841,7195.911386495357
17842,5685.822795280229
17843,5207.978600659592
17844,3362.4007116624343
17845,5367.271447659477
17846,6129.772439992323
17847,5229.551737706871
17848,4265.574214122529
17849,4489.055772024747
17850,4621.945575389645
17851,7506.47964392972
17852,4216.31992175163
17853,5241.333395329161
17854,6120.349488449763
17855,7418.830623295457
17856,7419.909617777971
17857,7891.355333611004
17858,7554.7019490579705
17859,7328.338609364134
17860,5871.53782125699
17861,5229.544664086838
17862,7408.104989193754
17863,4383.184073984404
17864,3599.9102441569557
17865,7211.306261552184
17866,7336.293098845998
17867,6657.851621759367
17868,7027.063911827233
17869,6742.984947297781
17870,4838.5861403524905
17871,6648.521435901142
17872,7856.419396305816
17873,4800.376215990903
17874,7452.141698290518
17875,7629.305699169418
17876,7027.429049846213
17877,5765.155430389471
17878,3957.076693464366
17879,5504.530302277788
17880,5809.366763442817
17881,7503.571547758963
17882,6825.968695857177
17883,7450.727393251861
17884,7005.191331896568
17885,4383.539104131114
17886,2994.5112617083414
17887,5954.668133464765
17888,6247.048965489631
17889,7433.140826614378
17890,6221.4219000490075
17891,5024.40465402136
17892,6590.936457588304
17893,5712.125782092357
17894,3448.2137200522584
17895,7407.473399760979
17896,3901.9922812325003
17897,2280.472918781191
17898,4294.7196847046725
17899,3496.0565628635677
17900,4564.6742410302095
17901,7906.1855771448345
17902,4705.298158470919
17903,7158.091234703735
17904,7279.606691041566
17905,5530.735140783728
17906,4110.4224933913965
17907,3242.0835893719604
17908,6629.401938207645
17909,4851.1581492321575
17910,6138.878507645465
17911,7610.858810346986
17912,4770.688499745664
17913,5142.237430729193
17914,4273.205578541347
17915,4857.6193045917
17916,6432.854632498237
17917,6595.238288353435
17918,2985.803999579425
17919,5642.240723016636
17920,5938.379823277019
17921,5131.482299343046
17922,6941.040592484423
17923,5570.414509540517
17924,4887.463142698832
17925,6953.962716803205
17926,6953.469481567091
17927,7039.1467720768605
17928,7124.2306035368065
17929,6148.32342552978
17930,6356.567270477836
17931,5482.535392124703
17932,5267.957376426238
17933,4426.623209693764
17934,3285.4608944339334
17935,4042.129316313144
17936,5642.669887760027
17937,6902.63017328526
17938,4491.645872285851
17939,5631.001252999152
17940,5925.30116568322
17941,6964.036808193227
17942,7762.437165745278
17943,3386.339220150907
17944,5878.083228656255
17945,6185.917197110891
17946,6360.954194555025
17947,7263.597059006087
17948,6842.481550184172
17949,4423.4096692791545
17950,6624.047617951929
17951,4598.051342957994
17952,7205.78726074251
17953,4849.579951097313
17954,7462.041962236023
17955,6829.408812983106
17956,6609.741763446568
17957,4821.102919746599
17958,7329.93189853366
17959,3878.4368502724437
17960,6631.148243511891
17961,6097.083646728931
17962,7112.933295896636
17963,7111.051331944905
17964,6376.893533705282
17965,5513.401484761642
17966,4624.510332511114
17967,6176.382129691377
17968,7067.206983593621
17969,6538.488643114576
17970,6206.393541308259
17971,3477.0052448965716
17972,8057.904230257192
17973,4072.3248657695285
17974,5147.793532342913
17975,7163.9735866723595
17976,8056.373455438997
17977,6974.932616839816
17978,4883.996142281068
17979,5915.153379307222
17980,5426.311578158471
17981,7334.55880110897
17982,4814.564013128358
17983,6604.228929345841
17984,6248.887389449869
17985,7050.265597466393
17986,5391.443686233204
17987,6302.917607749455
17988,5748.939908529226
17989,5181.887344519777
17990,6354.706402277406
17991,6627.790679427321
17992,4012.15113520274
17993,4022.0030657256984
17994,6940.096656653702
17995,3261.192651415905
17996,5506.60774277679
17997,6892.56559115367
17998,6330.651609302785
17999,5357.894769761014
18000,7848.147131761624
18001,6582.695420211795
18002,5658.438354981179
18003,7918.6205179227045
18004,3174.790951167741
18005,5698.667225095308
18006,6178.406687241862
18007,7376.491025114438
18008,7413.646323095371
18009,6474.935929906121
18010,4179.466515185574
18011,6376.7428703571795
18012,6165.2494745108625
18013,5052.323520758371
18014,5088.110596555737
18015,5170.2670762452835
18016,3382.756294084039
18017,7408.5384307895665
18018,7273.491515675155
18019,6890.96148290843
18020,5160.281703294321
18021,6336.577225027749
18022,4351.582564995154
18023,5682.300400990569
18024,8282.915327645565
18025,7056.798451141954
18026,6854.6822540979365
18027,5984.843173773817
18028,5883.292794320755
18029,4581.066212499719
18030,7710.345211044471
18031,6755.2198192536225
18032,5780.784647595609
18033,5501.6239581816735
18034,7318.991524027012
18035,6872.2621643900375
18036,6188.393427087039
18037,3977.8499019671017
18038,4846.578833972179
18039,5068.438767981142
18040,6717.705395265027
18041,5071.186472626381
18042,7111.537360522555
18043,6335.853215947139
18044,8405.574495040295
18045,5921.255642926569
18046,6643.360809178585
18047,6999.325915204058
18048,6137.202411283971
18049,4123.301293510977
18050,5772.313848756265
18051,4313.675374869472
18052,7444.222126123444
18053,5735.3543217761635
18054,4824.235547668984
18055,6290.801706453744
18056,7995.1949202852475
18057,6149.075630127853
18058,4702.495512347117
18059,5589.908992114494
18060,6940.294683503943
18061,7730.209538772325
18062,4386.944487832756
18063,5674.215044593455
18064,8245.97353526291
18065,7942.522321883586
18066,7204.972491336862
18067,3278.525486736191
18068,5241.53971551481
18069,6340.689065757916
18070,6669.263350473101
18071,6506.480556129088
18072,4667.5602252256795
18073,6536.236575609036
18074,3761.046747786376
18075,4470.817343021875
18076,7247.59633527512
18077,6089.678955933171
18078,5869.417676111533
18079,6845.235859713958
18080,5791.113207800091
18081,7897.775252244636
18082,8378.396939396425
18083,5627.973954141894
18084,5284.090575997212
18085,8290.401922968147
18086,5792.112058719957
18087,8183.284931236395
18088,5695.513184584996
18089,7175.535471963744
18090,6382.451703005118
18091,6902.436181822678
18092,6637.395270534055
18093,6700.248907261787
18094,6284.828301050907
18095,6519.496671644322
18096,6513.024882915231
18097,6036.111970255701
18098,3286.209040534505
18099,8329.018764772198
18100,3328.567090582438
18101,4376.731962927032
18102,6563.498194970939
18103,4404.952631157382
18104,5712.275203258515
18105,6857.37730916963
18106,7053.218481113453
18107,6100.635122998804
18108,4501.415725731657
18109,7239.461063144602
18110,6595.161107963836
18111,5390.378608422702
18112,5608.698069501537
18113,7203.321348096389
18114,5589.091658198992
18115,4646.330339987621
18116,6657.4180630675555
18117,6693.554335563281
18118,6423.125544145852
18119,4893.322444870566
18120,5817.123310770319
18121,6667.150950648677
18122,5880.333999007074
18123,7224.805185678547
18124,6943.096231868864
18125,5664.006865967655
18126,3699.3958880220353
18127,5874.3603470326925
18128,6575.855932566482
18129,4983.024922105912
18130,6536.686595258244
18131,7819.38725720769
18132,6697.091772124585
18133,3886.820695752169
18134,8036.3845193288535
18135,6072.388186760395
18136,6578.81993409647
18137,5535.645803462502
18138,5619.760121347237
18139,5920.347582372204
18140,6989.039589194065
18141,6035.9400326551195
18142,6189.715234784592
18143,4174.905806613443
18144,6478.56895100067
18145,8162.459989176862
18146,5113.551856706611
18147,7732.76256531172
18148,6144.649928160449
18149,6047.437098845953
18150,5602.407116672587
18151,7631.270223075801
18152,6309.662478774978
18153,7363.791479117056
18154,7712.630830837324
18155,5580.0539479805575
18156,8192.827149085646
18157,8125.840676331788
18158,2410.4278629493465
18159,4677.461968651062
18160,8129.075607784161
18161,8108.347034663339
18162,6562.340894923006
18163,7488.683771210422
18164,6490.07692553904
18165,2154.1787099342837
18166,6158.678162139248
18167,4986.120328119008
18168,7623.252006041662
18169,4263.598467188417
18170,7588.13517009445
18171,7147.435179476136
18172,6108.674795397202
18173,5964.028955507308
18174,8150.208109369813
18175,5715.8468331891745
18176,7939.319207262722
18177,2513.5187801751053
18178,5088.9781139964125
18179,7450.99872352886
18180,6723.732109815673
18181,6665.478841308725
18182,5067.195604392166
18183,6116.942508671109
18184,4717.771301566411
18185,5285.739366596989
18186,6709.583769793618
18187,6735.758497030897
18188,8322.259366260081
18189,6061.731136602818
18190,6591.072081833753
18191,8156.496795837283
18192,7811.840191970429
18193,5544.221050346248
18194,5119.407549097657
18195,7545.884037127979
18196,7736.246600888128
18197,3512.6353582406346
18198,4842.146381214306
18199,5007.946196875133
18200,4671.326829741815
18201,5037.917054240366
18202,7625.711880962051
18203,5556.207290215441
18204,7418.717277937233
18205,2058.0010053898386
18206,5624.378561484102
18207,7228.929497627053
18208,6423.652587538777
18209,5105.472837326454
18210,6621.473238854312
18211,6536.64366052252
18212,7094.984103632126
18213,5629.7602626491425
18214,6283.332612132662
18215,8319.395627445661
18216,5638.248930656319
18217,6028.8404993879185
18218,7769.163366588923
18219,7816.517704344128
18220,6263.342068274139
18221,6586.54335925607
18222,6481.82085700321
18223,7588.493052722112
18224,3474.4534118815436
18225,6607.995627481584
18226,6189.241266282727
18227,4911.415010377311
18228,5876.420631517472
18229,8302.709683306373
18230,5773.204484588828
18231,4100.0525288537965
18232,7640.769214162609
18233,4155.5376018613415
18234,5184.908060616192
18235,3368.335956596373
18236,5306.892728629672
18237,6409.221301272281
18238,8154.491501263402
18239,6430.562269061732
18240,6813.955730280638
18241,6197.415344845299
18242,5742.569559440198
18243,4327.100132545446
18244,8528.20973219514
18245,4860.4217068459375
18246,7353.401565352501
18247,5721.228431158916
18248,4534.202288624774
18249,6254.2461139751495
18250,6585.296740271307
18251,6758.617186425442
18252,11220.747033117987
18253,5134.831669524559
18254,6046.825808134712
18255,6004.680633505071
18256,6718.536870401743
18257,5212.412697752045
18258,4287.447288449418
18259,4465.224781792277
18260,4006.792670610388
18261,4809.166462847206
18262,3012.2908796956535
18263,6708.999203633647
18264,6088.101987212959
18265,4948.379925092057
18266,4049.578094173413
18267,7416.968370248854
18268,3938.86672788166
18269,8293.967009971035
18270,6105.408195243118
18271,4507.35779114874
18272,4648.495285917478
18273,5981.528317977069
18274,5501.150329010168
18275,7412.890233042629
18276,5876.752459271426
18277,8487.749818378248
18278,6049.554305250379
18279,5285.032977888074
18280,5772.8137270427915
18281,7131.468099182613
18282,3327.939543489486
18283,7635.358067321088
18284,6546.1778651106715
18285,5391.8730200974505
18286,5965.065832094496
18287,6634.657087851981
18288,4289.135130852098
18289,7637.123237274595
18290,4339.906115674769
18291,5025.1526932598435
18292,5342.2520517834155
18293,3438.4557761692695
18294,7210.467095774632
18295,6503.432324085171
18296,6959.740448590371
18297,6434.1458124219525
18298,8120.056648556428
18299,6353.139031293797
18300,7899.6137242511695
18301,4381.363486693353
18302,6399.980421844016
18303,7020.279053766851
18304,7091.119669343864
18305,5955.796770466436
18306,5617.0593101020695
18307,6510.241166246363
18308,7465.850505231584
18309,6299.897685792207
18310,7485.857075013856
18311,5666.537866849999
18312,8129.707042668929
18313,7874.32367149314
18314,4197.355183823842
18315,7064.249142214786
18316,7761.1908302883685
18317,7154.917568144902
18318,3799.8434278197374
18319,7175.485436778875
18320,7913.181021304287
18321,7484.259954233447
18322,3926.8518843202355
18323,7008.361502880321
18324,6026.238440466535
18325,5964.099441236077
18326,5120.469759239787
18327,6741.609141290633
18328,6448.261292309856
18329,6218.019743995245
18330,6178.519448803602
18331,4636.917166327917
18332,6560.434895934132
18333,6572.781667022852
18334,4054.5910478633086
18335,4962.984465834662
18336,5957.775951293772
18337,6740.130767280662
18338,4706.435087456016
18339,7581.595346659463
18340,6232.143215135425
18341,6962.648730574035
18342,4768.019167407404
18343,6424.354557514355
18344,4556.600790873309
18345,5402.668940767845
18346,8188.466528574029
18347,6763.967382672737
18348,5916.211267505303
18349,5073.959973513708
18350,4686.209853470752
18351,3188.7535164694664
18352,7958.222652312216
18353,4760.725506949641
18354,6123.754619151779
18355,6763.67743557065
18356,7317.309914687489
18357,6555.020948067159
18358,5866.140540921312
18359,6849.848170222432
18360,5819.622486365423
18361,5451.890083295464
18362,3805.670038868914
18363,7655.869141260205
18364,3359.116940460395
18365,8303.571747868715
18366,4953.3339914493035
18367,4140.183038796565
18368,5358.104479745184
18369,2008.083120568489
18370,4552.601315444815
18371,6097.557728431356
18372,5375.510884917996
18373,6404.970854491704
18374,7283.679281215135
18375,6108.998107634095
18376,7758.410846848675
18377,6564.627199810558
18378,5381.725585346551
18379,4786.68067546752
18380,6631.208181121411
18381,4222.671714118137
18382,3604.345015482885
18383,6618.713542806688
18384,7972.514950590255
18385,7306.443789923388
18386,5770.143563731302
18387,5483.483947663689
18388,5249.723519562474
18389,8319.150151657472
18390,6276.414329463364
18391,7674.37214945544
18392,6679.778880893152
18393,5958.683324099331
18394,5305.9153686723275
18395,4105.785548974926
18396,8259.453091832853
18397,5456.965685036487
18398,6858.005001666516
18399,6639.693547200769
18400,7005.149318299996
18401,7424.618289562125
18402,7371.870313881461
18403,6207.717059688993
18404,6154.620303329356
18405,6920.555685570874
18406,3529.769865846636
18407,6455.928440118213
18408,7158.381789091568
18409,5930.152381802805
18410,7623.47227532379
18411,4256.579605597712
18412,6138.578843664042
18413,6262.582766379991
18414,7282.098435311175
18415,5835.157258648139
18416,6015.6284218886585
18417,6031.298809867822
18418,3602.1673837962253
18419,5342.643946256449
18420,6363.494917201707
18421,4680.576953033267
18422,8372.514481701885
18423,4261.1408891273095
18424,7436.404384375234
18425,4347.103231596579
18426,6630.308613267657
18427,5820.169362369415
18428,8047.578850490197
18429,5891.094386215246
18430,5455.268341828028
18431,7897.542113005999
18432,8112.635810026598
18433,5243.467057057674
18434,5544.037184605791
18435,7775.2018414063505
18436,4086.6163678702387
18437,6285.767547914104
18438,6647.605405621357
18439,4555.5502706397465
18440,7615.981869043932
18441,3506.8725831509755
18442,5616.859455815551
18443,6780.283939348558
18444,6612.789463062402
18445,7465.746335515781
18446,7916.517178566769
18447,3631.00912635813
18448,7865.357079567167
18449,6167.483432942036
18450,7631.315965891698
18451,7147.001406027591
18452,7732.986833237895
18453,7913.833254612854
18454,7294.020261134604
18455,7430.379676094929
18456,5541.674725478037
18457,6660.773761970545
18458,1499.6735095640215
18459,7118.152862620774
18460,8121.861905091972
18461,4093.797872469724
18462,7154.484213364308
18463,5703.851149878764
18464,5781.086870125382
18465,5731.058646475704
18466,3243.6496282473636
18467,6577.724775470443
18468,5899.857298188723
18469,7299.798494668249
18470,5993.095923228013
18471,5066.879536452831
18472,6849.907298868048
18473,4982.865071488965
18474,7716.554576902906
18475,7347.376641614926
18476,6578.941733158931
18477,6923.065525650433
18478,7377.855835516389
18479,7100.1092522476965
18480,3535.786431317617
18481,5988.743716665877
18482,4073.2352316462457
18483,8075.032360201915
18484,7109.610139585077
18485,6897.99740812467
18486,4232.908767423527
18487,3495.658045690122
18488,5543.526300811609
18489,6455.046083437836
18490,6376.604745320669
18491,7147.677039532019
18492,5885.79775921429
18493,5289.438390870615
18494,4300.794613448611
18495,5241.045302121044
18496,5352.905570620726
18497,6194.5022231298635
18498,7435.260324027385
18499,5508.316163123895
18500,4801.557381975467
18501,7931.175705229233
18502,5352.3070389244585
18503,5473.108087261702
18504,6470.866952353871
18505,6689.728622425245
18506,5686.2144015472995
18507,5650.963716814429
18508,7438.288676401445
18509,6418.432318744007
18510,8122.945520299973
18511,5511.752663237322
18512,6769.884822418288
18513,6747.487109943661
18514,4137.9019161749
18515,4528.577400693593
18516,2381.6597992328852
18517,5707.848384736038
18518,5915.145481763603
18519,5841.681648162689
18520,4928.916887183453
18521,5152.810359630359
18522,3510.030496418588
18523,7619.39608648147
18524,5363.872744524979
18525,6185.610364133655
18526,3302.979287951094
18527,8077.217156814127
18528,5463.162641149953
18529,5229.636957738459
18530,4157.190898327652
18531,6434.482803678607
18532,6397.370970550687
18533,3987.7759309056646
18534,6338.6550045491285
18535,6659.853220616939
18536,6853.57137770055
18537,3964.6842928481
18538,7698.782414845356
18539,4956.008224421433
18540,7391.38835766556
18541,7642.801283317206
18542,5298.292400155459
18543,6051.384234673916
18544,5809.878245325802
18545,4922.698622909561
18546,5239.0192441158
18547,6777.138621331979
18548,7690.118341177776
18549,5092.6708985936175
18550,7548.347020254986
18551,7602.438921216973
18552,6550.173680531811
18553,6826.4938654023545
18554,7634.041682112508
18555,7394.974885196264
18556,5597.884909644159
18557,5556.334168797388
18558,6853.786088886888
18559,5033.91092601067
18560,6852.222662102623
18561,4274.7107912840875
18562,6593.759124800897
18563,5846.404372401354
18564,8295.076539628819
18565,5314.349021187837
18566,6411.159189979203
18567,7642.000816666609
18568,5642.530341635947
18569,7129.645248999562
18570,4161.0556384460915
18571,4327.544167293799
18572,5626.777031507799
18573,8568.056229221162
18574,6609.000106848743
18575,5454.993754981608
18576,6325.137088076876
18577,4774.1205537240585
18578,5811.3601205698715
18579,7389.11300946852
18580,5497.551886631826
18581,6155.982898701745
18582,8364.910656351549
18583,5140.887830997418
18584,7605.960070307255
18585,4910.4208582312995
18586,6504.353760214252
18587,7121.160337098553
18588,5257.175684868238
18589,5552.13645029609
18590,4886.015943127703
18591,5860.350262618361
18592,6476.526774410747
18593,7213.551491126341
18594,5867.531337231647
18595,6554.326739084364
18596,5828.6221358817165
18597,6002.841820258678
18598,6150.046230132914
18599,6494.397492753523
18600,5955.470312795161
18601,4908.774682357232
18602,5491.7788137672715
18603,4338.122198354572
18604,8273.811596503405
18605,5068.099100383454
18606,5196.043758522645
18607,6110.719961516774
18608,8344.654447853984
18609,5087.778192965171
18610,4216.690086804506
18611,6595.320920321869
18612,7015.222226827412
18613,5404.066161585221
18614,7178.405527922317
18615,7025.347709912155
18616,4122.567831280833
18617,6132.746755240035
18618,7736.258279058716
18619,6984.307411597957
18620,6210.858611910738
18621,5919.435113763564
18622,8289.08871200078
18623,6967.8826238374195
18624,7689.674546432408
18625,6194.081552738177
18626,3117.1169514650737
18627,6913.315555216835
18628,5316.54424004438
18629,4805.43859261242
18630,6466.4400678267075
18631,6329.765581336928
18632,6604.402635208941
18633,4185.989501509243
18634,7259.340938517499
18635,6523.310345454532
18636,5949.039337160507
18637,7452.268792350761
18638,7179.872602160437
18639,7629.51458343584
18640,6415.463343726072
18641,3815.1892133600895
18642,6056.375436325433
18643,6657.838495357842
18644,6327.051781324743
18645,4415.953492594145
18646,6812.490233891988
18647,7185.3588579042
18648,3278.226014319319
18649,8353.32845746944
18650,6277.551503890992
18651,6141.647798561574
18652,7624.788284123525
18653,4166.606421968076
18654,5510.731569495648
18655,6021.108820425617
18656,8178.852100534302
18657,7150.914360184756
18658,7292.314495036603
18659,6033.776348817061
18660,6161.154529877432
18661,4930.565304580542
18662,5775.367364855685
18663,4328.480460840964
18664,4591.953087381349
18665,5237.629912903426
18666,7769.111471500529
18667,6466.5288081512
18668,5576.700893251301
18669,4760.989408130299
18670,4991.459260903967
18671,8182.414129640784
18672,7541.779723657363
18673,6653.629885776031
18674,6644.802750520116
18675,5483.185955214115
18676,7091.899339830726
18677,5020.837710799162
18678,8275.094741608485
18679,7651.433185792689
18680,5122.209072051123
18681,5712.516675033573
18682,7270.687596637762
18683,6470.330701542857
18684,6773.716495648295
18685,6925.96697790356
18686,3687.608960086919
18687,5923.198101250487
18688,6748.192613162882
18689,7768.572937336991
18690,6490.1122242854335
18691,5623.851630560121
18692,4667.77671722644
18693,6451.924189569768
18694,7622.97472254038
18695,3481.856158918118
18696,7588.9918060032805
18697,7739.0472573494435
18698,5406.975715723479
18699,6135.4563040829225
18700,5499.758314652706
18701,8206.752228875357
18702,6133.694052452049
18703,7666.1537109808005
18704,6684.764915268
18705,7098.323218078133
18706,7172.967709520303
18707,4147.095301210947
18708,7734.922781919925
18709,4062.301511610077
18710,4388.034753420153
18711,7121.322116685146
18712,7083.058043712211
18713,6718.399153222595
18714,4736.3362234065535
18715,5504.296744014792
18716,5792.0260194770135
18717,5878.841016101797
18718,6753.339132676053
18719,7221.596259186416
18720,6397.802003837517
18721,6304.450891765452
18722,7026.509890572598
18723,7704.122822341714
18724,6214.516602882665
18725,7208.570645221319
18726,5266.2150261428515
18727,5828.243415886118
18728,7282.320115453686
18729,5872.520592648008
18730,6095.564330494985
18731,8551.099214220936
18732,7525.852903430293
18733,6380.924753765036
18734,6423.924403868036
18735,6739.241351848758
18736,5690.638178072052
18737,7409.055673488879
18738,5637.76641651656
18739,6141.252691224879
18740,4803.85317732165
18741,4432.332829287632
18742,3740.906565303868
18743,5846.708633618105
18744,6431.161610555878
18745,7264.144485267642
18746,4594.359195795128
18747,4178.081356254132
18748,7065.180140490354
18749,6691.944736927581
18750,3063.1297774568166
18751,4783.86285988776
18752,6382.21559679184
18753,7939.461921445193
18754,6402.867063558008
18755,6512.1924910031075
18756,7171.6053225871065
18757,6615.993068816796
18758,3659.5347755704597
18759,2540.971900202495
18760,7747.676105459056
18761,6918.194881065242
18762,7725.5817540660855
18763,5742.709682572617
18764,5874.960486751887
18765,4196.6361273928305
18766,6804.769309194525
18767,7079.269147379923
18768,6116.049162327828
18769,6560.082053271009
18770,7056.518927493672
18771,3330.524588899879
18772,7885.18894077709
18773,5730.7963330557695
18774,4147.75125654135
18775,4196.90510905531
18776,4293.5340387877595
18777,5093.713246600331
18778,5280.139783120666
18779,7020.187950771097
18780,4126.052221616156
18781,7427.2200871072355
18782,5832.623100152163
18783,5466.016001273305
18784,7708.52535713168
18785,7522.505901189507
18786,4690.209641649579
18787,5856.219688380402
18788,5780.53033882154
18789,4147.899404686747
18790,6685.542316299147
18791,7353.29068260793
18792,3995.78253016536
18793,5947.014521746663
18794,4684.480973859002
18795,7402.193045282972
18796,6092.250255205133
18797,6322.0789131930205
18798,5280.151439700929
18799,6181.774221057281
18800,4484.359932220971
18801,3812.613653860112
18802,7375.801509243484
18803,7621.518315240118
18804,3210.311158755516
18805,5078.476278786853
18806,7199.834337314042
18807,3216.711477218172
18808,7994.078615171243
18809,4960.43034232831
18810,5477.05444342186
18811,6183.173351907498
18812,7113.933683723081
18813,3792.559029624197
18814,7492.555479909762
18815,6983.309612539365
18816,6860.6433471473
18817,4139.219190119197
18818,6159.674684577641
18819,7458.979315911559
18820,6950.525719443173
18821,8311.751777586487
18822,7925.684028184915
18823,7128.899574979362
18824,7247.580157306717
18825,5982.118801957714
18826,4996.933264788688
18827,6250.074497482733
18828,8448.64308020557
18829,6664.112554807941
18830,6460.012750385943
18831,6630.684281275592
18832,8175.456236772435
18833,7265.628357425469
18834,6068.12738620838
18835,4341.218269438138
18836,6044.72841387117
18837,4258.687643599402
18838,6220.185849164397
18839,4817.8158003827075
18840,5253.731813411182
18841,6481.083897986654
18842,5984.870536040089
18843,6515.243614557442
18844,4403.063026904146
18845,5194.6499624584
18846,7328.357939909484
18847,7286.744223448825
18848,6469.603828605715
18849,6498.018249720672
18850,6112.642167569306
18851,4752.6459608095665
18852,6719.957688187252
18853,6319.585353241398
18854,6315.170872933112
18855,3796.3120005657884
18856,6657.34509785958
18857,7430.607849032903
18858,8316.112412053437
18859,7938.636550407568
18860,8649.459922419519
18861,4603.681486008863
18862,4222.093407261684
18863,7491.2479249362505
18864,5052.491781324754
18865,5282.67650689462
18866,5924.881277494833
18867,5081.572294957154
18868,8062.379033497263
18869,5536.152510898933
18870,7417.326223870604
18871,2888.544824894083
18872,6253.270269822316
18873,7869.472960717133
18874,5582.768577337325
18875,7103.968604175178
18876,6117.31944122993
18877,4578.744294871477
18878,4143.879993910418
18879,3444.0240938866655
18880,4790.6588044185955
18881,5937.285384833667
18882,5421.91889803586
18883,7216.014530654663
18884,3313.1460495217307
18885,7387.7522237971725
18886,7041.710310388832
18887,5605.0466342334175
18888,6038.16948846691
18889,3848.4718538691795
18890,4028.3437832489044
18891,6363.010548665642
18892,6288.385156178919
18893,5503.324003589646
18894,7193.800613761997
18895,4952.826909977036
18896,6348.103110210036
18897,7702.072471290946
18898,6265.249702142536
18899,6357.261676325311
18900,6155.3779048488495
18901,5789.833211639602
18902,5837.464574666275
18903,6813.460313473867
18904,3205.8233592319666
18905,7719.264965304627
18906,5852.267303416928
18907,6111.564974520145
18908,5373.175222025779
18909,6218.389384522597
18910,4868.013850011998
18911,5442.990920665817
18912,7000.547666712063
18913,5629.091597044461
18914,5996.645618102909
18915,4857.314684108492
18916,5519.921465448431
18917,6726.217721372052
18918,4742.230551167332
18919,6144.9065333505905
18920,5537.084242531834
18921,5558.389294703685
18922,7007.761907196379
18923,6723.770170566359
18924,7973.498451992612
18925,5654.272616077559
18926,5744.500669507386
18927,5342.780637487445
18928,6059.446626418954
18929,7221.801906549706
18930,6521.304405589065
18931,5968.647135418142
18932,6873.802674955309
18933,6642.168621060858
18934,5234.124245802809
18935,5265.360351670577
18936,5124.8580398959675
18937,6668.642666591691
18938,4238.706775400272
18939,3506.994028376136
18940,5700.579355690638
18941,8204.115752711874
18942,6817.769990744625
18943,3423.8482584267113
18944,7402.716070544261
18945,5982.082809604193
18946,7597.929405606626
18947,5255.907243376448
18948,7626.683114537195
18949,5803.54863416806
18950,2596.876595542436
18951,7089.015510788317
18952,5851.552520679338
18953,7542.2387151646935
18954,4250.387172244265
18955,8255.190933101527
18956,7390.615348733657
18957,4008.510632257612
18958,6262.465559915253
18959,5950.705625746906
18960,4600.8130107615625
18961,5246.602148338882
18962,7831.069035421647
18963,7176.1264910831205
